"Year","Month","Month Name","State","City","Store name","Lines","Category","Sales revenue","Quantity sold","Margin"
"2015","5","May","Texas","Dallas","e-Fashion Dallas","Outerwear","Day wear","6301.3","43","2822.7"
"2015","5","May","Texas","Dallas","e-Fashion Dallas","Outerwear","Hats,gloves,scarves","594","6","192.1"
"2015","5","May","Texas","Dallas","e-Fashion Dallas","Sweaters","Cardigan","3334.9","18","1302.9"
"2015","5","May","Texas","Dallas","e-Fashion Dallas","Sweat-T-Shirts","T-Shirts","169","1","74.6"
"2015","5","May","Texas","Dallas","e-Fashion Dallas","Trousers","Jeans","198.8","1","100.6"
"2015","5","May","Texas","Dallas","e-Fashion Dallas","Trousers","Party pants","199","1","83"
"2015","5","May","Texas","Houston","e-Fashion Houston","Accessories","Belts,bags,wallets","2337.4","11","1065.1"
"2015","5","May","Texas","Houston","e-Fashion Houston","Accessories","Hats,gloves,scarves","6472.2","36","3211.5"
"2015","5","May","Texas","Houston","e-Fashion Houston","Accessories","Jewelry","37961.1","211","15205"
"2015","5","May","Texas","Houston","e-Fashion Houston","Accessories","Lounge wear","3370.2","19","1555.8"
"2015","5","May","Texas","Houston","e-Fashion Houston","Dresses","Casual dresses","1292.1","7","613.3"
"2015","5","May","Texas","Houston","e-Fashion Houston","Jackets","Fancy fabric","596.5","3","245.9"
"2015","5","May","Texas","Houston","e-Fashion Houston","Jackets","Outdoor","1505.9","9","612.1"
"2015","5","May","Texas","Houston","e-Fashion Houston","Outerwear","Day wear","12957.8","87","5932.7"
"2015","5","May","Texas","Houston","e-Fashion Houston","Outerwear","Hats,gloves,scarves","693","7","220.7"
"2015","5","May","Texas","Houston","e-Fashion Houston","Shirt Waist","Short sleeve","398","2","163.4"
"2015","5","May","Texas","Houston","e-Fashion Houston","Sweaters","Cardigan","525.4","3","198.2"
"2015","5","May","Texas","Houston","e-Fashion Houston","Sweat-T-Shirts","T-Shirts","1332.6","6","623.8"
"2015","5","May","Texas","Houston","e-Fashion Houston","Trousers","Jeans","398","2","201.4"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Accessories","Belts,bags,wallets","3441","17","1298.7"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Accessories","Hats,gloves,scarves","6431.4","36","3268.5"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Accessories","Jewelry","47802","268","18928.7"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Accessories","Lounge wear","2861.8","16","1330.7"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Dresses","Casual dresses","1605.4","9","740.5"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Jackets","Fancy fabric","199","1","82.1"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Jackets","Outdoor","3597.9","21","1526.9"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Outerwear","Day wear","22191.3","149","10164"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Outerwear","Hats,gloves,scarves","494.8","5","159.5"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","Short sleeve","596.6","3","259.2"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Sweaters","Cardigan","397.7","2","154"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Sweat-T-Shirts","T-Shirts","835.5","4","386.7"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Trousers","Jeans","199","1","100.7"
"2015","5","May","Texas","Houston","e-Fashion Houston Leighton","Trousers","Party pants","198.8","1","82.9"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Accessories","Belts,bags,wallets","4151.1","22","1703"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Accessories","Hats,gloves,scarves","10049.4","61","4834.6"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Accessories","Jewelry","35556","216","12924.2"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Accessories","Lounge wear","2193.6","14","994.6"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","City Skirts","Mini city","129","1","32.1"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Dresses","Casual dresses","3019.6","18","1329.4"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Jackets","Outdoor","4316","26","1832.5"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Outerwear","Day wear","14597.6","112","5754.5"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Outerwear","Hats,gloves,scarves","633","7","169"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","Short sleeve","2238","13","811.5"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Cardigan","1108.3","6","441.9"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Sweat-T-Shirts","T-Shirts","1434","6","667.5"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Trousers","Jeans","185.7","1","89.7"
"2015","6","June","California","Los Angeles","e-Fashion Los Angeles","Trousers","Party pants","565","5","82.3"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Accessories","Belts,bags,wallets","1243","7","483.8"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Accessories","Hats,gloves,scarves","6638.3","40","3310.7"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Accessories","Jewelry","22795.1","133","8078.4"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Accessories","Lounge wear","1293.7","8","590.3"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Dresses","Casual dresses","1342","8","593.3"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Jackets","Outdoor","1168.4","7","478.8"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Outerwear","Day wear","6856","47","3013"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Outerwear","Hats,gloves,scarves","198","2","64.8"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Shirt Waist","Short sleeve","2167.2","12","826.6"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Sweaters","Cardigan","398","2","177.4"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Sweat-T-Shirts","T-Shirts","1095","5","477.8"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Trousers","Jeans","374.1","2","181.6"
"2015","6","June","California","San Francisco","e-Fashion San Francisco","Trousers","Party pants","198","2","82.2"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Belts,bags,wallets","438","2","184.3"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Hats,gloves,scarves","3470.9","20","1722.7"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Jewelry","23790.7","141","8389.9"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Lounge wear","1171.8","7","518.3"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Casual dresses","1647.4","11","650.5"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Jackets","Outdoor","179","1","86.1"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Outerwear","Day wear","5823.8","40","2588.8"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Outerwear","Hats,gloves,scarves","178","2","48"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Shirt Waist","Short sleeve","149","1","40.3"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweaters","Cardigan","580.9","3","239.5"
"2015","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Trousers","Jeans","398","2","201.6"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Belts,bags,wallets","2244.4","13","866.2"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Hats,gloves,scarves","10527","64","5102.6"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Jewelry","35468.8","216","12005.9"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Lounge wear","3030.3","19","1360.7"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Casual dresses","2179.7","15","830.1"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Jackets","Outdoor","3407.1","20","1463.3"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Outerwear","Day wear","10775.2","76","4701.4"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Outerwear","Hats,gloves,scarves","426.3","5","102.8"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","Short sleeve","746","4","290.5"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Sweat-T-Shirts","T-Shirts","656","4","231.4"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Trousers","Jeans","711.2","4","332.4"
"2015","6","June","DC","Washington","e-Fashion Washington Tolbooth","Trousers","Party pants","447.9","4","21.6"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Accessories","Belts,bags,wallets","1343.2","6","576.8"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Accessories","Hats,gloves,scarves","4612.7","27","2306.5"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Accessories","Jewelry","17577.4","103","6465.6"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Accessories","Lounge wear","1014","6","482.9"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Dresses","Casual dresses","1094","6","515.1"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Jackets","Fancy fabric","199","1","82.1"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Jackets","Outdoor","716","4","338"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Outerwear","Day wear","6010.9","41","2646.6"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","Short sleeve","597","3","244.8"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Sweaters","Cardigan","1576.1","8","714"
"2015","6","June","Florida","Miami","e-Fashion Miami Sundance","Sweat-T-Shirts","T-Shirts","169","1","74.7"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Belts,bags,wallets","3099.7","28","656.1"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Hats,gloves,scarves","6914.7","43","3233.9"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Jewelry","27652.3","160","10650.4"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Lounge wear","2003.8","12","916.3"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Dresses","Casual dresses","2267","13","1030.3"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Jackets","Fancy fabric","45.9","1","-44.8"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Jackets","Outdoor","1827","11","743.4"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Outerwear","Day wear","9060.7","62","4058.8"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Outerwear","Hats,gloves,scarves","768.7","9","188.4"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","Short sleeve","398","2","163.4"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Sweaters","Cardigan","1379.7","7","572.2"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Sweat-T-Shirts","T-Shirts","1873.9","10","770.2"
"2015","6","June","Illinois","Chicago","e-Fashion Chicago 33rd","Trousers","Jeans","191","1","94"
"2015","6","June","New York","New York","e-Fashion New York 5th","Accessories","Belts,bags,wallets","1854.2","12","647.4"
"2015","6","June","New York","New York","e-Fashion New York 5th","Accessories","Hats,gloves,scarves","12233.2","72","6086.3"
"2015","6","June","New York","New York","e-Fashion New York 5th","Accessories","Jewelry","32211","191","11677.7"
"2015","6","June","New York","New York","e-Fashion New York 5th","Accessories","Lounge wear","2240.8","13","1039"
"2015","6","June","New York","New York","e-Fashion New York 5th","City Trousers","Long lounge pants","49","1","-17.5"
"2015","6","June","New York","New York","e-Fashion New York 5th","Dresses","Casual dresses","2016.7","12","892.3"
"2015","6","June","New York","New York","e-Fashion New York 5th","Jackets","Fancy fabric","398","2","164.2"
"2015","6","June","New York","New York","e-Fashion New York 5th","Jackets","Outdoor","1063.7","6","506.1"
"2015","6","June","New York","New York","e-Fashion New York 5th","Outerwear","Day wear","13355.4","91","6033.8"
"2015","6","June","New York","New York","e-Fashion New York 5th","Outerwear","Hats,gloves,scarves","289.5","3","86.8"
"2015","6","June","New York","New York","e-Fashion New York 5th","Shirt Waist","Short sleeve","585.6","3","235.6"
"2015","6","June","New York","New York","e-Fashion New York 5th","Sweaters","Cardigan","4154.6","21","1725.5"
"2015","6","June","New York","New York","e-Fashion New York 5th","Sweat-T-Shirts","T-Shirts","327","2","140.1"
"2015","6","June","New York","New York","e-Fashion New York 5th","Trousers","Jeans","527","3","244.1"
"2015","6","June","New York","New York","e-Fashion New York 5th","Trousers","Party pants","198","2","-24.9"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Accessories","Belts,bags,wallets","7339.4","39","2851.8"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Accessories","Hats,gloves,scarves","19138.3","110","9438.4"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Accessories","Jewelry","40898.9","242","15479.1"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Accessories","Lounge wear","3357.8","20","1556.4"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","City Skirts","Mini city","288","2","89.8"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Dresses","Casual dresses","3589.8","20","1664.5"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Jackets","Fancy fabric","199","1","82.1"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Jackets","Outdoor","5229.1","31","2283.9"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Outerwear","Day wear","21369.8","146","9590.9"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Outerwear","Hats,gloves,scarves","459.9","5","133.9"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Shirt Waist","Short sleeve","2568.5","14","1021.3"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Sweaters","Cardigan","915.7","5","374.2"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Sweat-T-Shirts","T-Shirts","2294","12","925.7"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Trousers","Jeans","199","1","100.7"
"2015","6","June","New York","New York","e-Fashion New York Magnolia","Trousers","Party pants","1738.4","12","631"
"2015","6","June","Texas","Austin","e-Fashion Austin","Accessories","Belts,bags,wallets","3284.4","17","1384.7"
